subset,composition,runs,strength,avg_key,avg_pct_under,best_pct_under,median_pct_under,key_slope,ref_key,best_time_s,best_dungeon,best_key,best_date,median_time_s,avg_deaths_per_run,timed_pct
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,800,6.21,9.6,16.6,61.3,17.6,-3.752,8.45,697.0,Voidscar Arena,5,2026-08-19,1528.0,6.52,85.8
all,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Demonology Warlock | D:Arms Warrior,80,0.85,9.0,15.4,61.1,16.4,-3.752,8.45,654.0,Ruby Life Pools,2,2026-08-20,1585.0,6.2,86.2
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Demonology Warlock,80,-2.25,8.3,17.9,44.7,19.9,-3.752,8.45,1061.0,Den of Nalorakk,5,2026-08-20,1493.0,6.12,86.2
all,T:Protection Paladin | H:Holy Paladin | D:Devourer DemonHunter | D:Balance Druid | D:Arcane Mage,79,6.62,8.8,23.4,55.3,21.8,-3.752,8.45,751.0,Ruby Life Pools,2,2026-08-18,1452.0,4.08,94.9
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Windwalker Monk | D:Elemental Shaman,79,-1.6,8.5,16.8,52.8,19.5,-3.752,8.45,849.0,Voidscar Arena,2,2026-08-18,1520.0,5.82,87.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Balance Druid | D:Elemental Shaman,78,6.52,10.2,13.0,45.4,14.2,-3.752,8.45,917.0,Ruby Life Pools,2,2026-08-19,1590.0,6.44,88.5
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Subtlety Rogue,78,3.3,9.4,15.2,51.7,15.0,-3.752,8.45,811.0,Ruby Life Pools,3,2026-08-19,1546.0,6.53,79.5
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Demonology Warlock | D:Arms Warrior,78,-0.24,8.5,18.2,46.3,20.2,-3.752,8.45,1062.0,Kings' Rest,2,2026-08-20,1493.0,5.62,88.5
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Destruction Warlock | D:Arms Warrior,78,-2.66,8.6,15.4,50.7,17.4,-3.752,8.45,888.0,The Blinding Vale,2,2026-08-19,1580.0,8.18,83.3
all,T:Blood DeathKnight | H:Mistweaver Monk | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,77,4.19,9.4,16.0,55.1,16.5,-3.752,8.45,809.0,Altar of Fangs,2,2026-08-18,1572.0,7.9,85.7
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Balance Druid | D:Arcane Mage,77,4.06,9.3,17.0,48.4,17.4,-3.752,8.45,929.0,The Blinding Vale,2,2026-08-19,1533.0,4.3,88.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Marksmanship Hunter | D:Elemental Shaman | D:Arms Warrior,77,4.03,9.2,18.0,52.0,20.5,-3.752,8.45,864.0,Voidscar Arena,2,2026-08-19,1524.0,6.22,87.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arms Warrior,77,1.17,8.6,19.4,52.1,18.5,-3.752,8.45,805.0,Ruby Life Pools,2,2026-08-20,1503.0,6.38,87.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Shadow Priest,77,1.1,8.7,18.2,50.6,17.5,-3.752,8.45,830.0,Ruby Life Pools,5,2026-08-20,1514.0,4.97,88.3
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Shadow Priest | D:Arms Warrior,77,0.98,8.6,19.1,54.8,20.8,-3.752,8.45,814.0,Voidscar Arena,2,2026-08-19,1499.0,5.45,88.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Assassination Rogue | D:Elemental Shaman | D:Arms Warrior,76,11.12,9.9,19.6,55.3,18.4,-3.752,8.45,751.0,Ruby Life Pools,5,2026-08-19,1494.0,4.89,90.8
all,T:Blood DeathKnight | H:Restoration Shaman | D:Retribution Paladin | D:Demonology Warlock | D:Arms Warrior,76,-1.73,8.0,20.5,54.0,20.2,-3.752,8.45,883.0,Den of Nalorakk,2,2026-08-19,1496.0,5.54,92.1
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Demonology Warlock,76,-3.91,8.7,13.1,45.4,13.2,-3.752,8.45,918.0,Ruby Life Pools,5,2026-08-20,1584.0,7.66,80.3
all,T:Blood DeathKnight | H:Discipline Priest | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,75,3.66,9.0,19.0,53.9,18.6,-3.752,8.45,774.0,Ruby Life Pools,2,2026-08-18,1519.0,6.81,94.7
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Subtlety Rogue | D:Arms Warrior,73,9.78,9.6,20.7,53.3,22.1,-3.752,8.45,924.0,Kings' Rest,2,2026-08-18,1473.0,3.36,93.2
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Retribution Paladin | D:Elemental Shaman,73,3.02,8.9,18.9,56.4,17.8,-3.752,8.45,732.0,Ruby Life Pools,2,2026-08-20,1562.0,4.36,90.4
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Windwalker Monk,73,0.52,8.7,18.0,56.2,20.0,-3.752,8.45,893.0,Murder Row,5,2026-08-19,1440.0,6.56,86.3
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Retribution Paladin,73,0.19,9.1,14.6,49.5,15.2,-3.752,8.45,909.0,Voidscar Arena,2,2026-08-18,1574.0,5.95,82.2
all,T:Guardian Druid | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Arms Warrior,72,5.13,8.7,22.4,60.9,23.6,-3.752,8.45,704.0,The Blinding Vale,2,2026-08-19,1466.0,4.69,95.8
all,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,72,3.04,9.1,17.3,61.5,21.6,-3.752,8.45,693.0,The Blinding Vale,5,2026-08-19,1497.0,8.25,83.3
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:BeastMastery Hunter | D:Arms Warrior,71,5.51,8.9,21.8,57.0,23.1,-3.752,8.45,723.0,Ruby Life Pools,2,2026-08-19,1435.0,5.34,94.4
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,71,5.41,9.3,18.2,53.5,14.7,-3.752,8.45,837.0,Voidscar Arena,5,2026-08-19,1599.0,4.69,94.4
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arcane Mage,71,-0.46,8.7,16.4,54.5,15.2,-3.752,8.45,818.0,The Blinding Vale,2,2026-08-19,1551.0,6.2,87.3
all,T:Protection Paladin | H:Restoration Shaman | D:BeastMastery Hunter | D:Arcane Mage | D:Retribution Paladin,71,-4.85,7.7,19.4,50.4,20.9,-3.752,8.45,833.0,Ruby Life Pools,2,2026-08-18,1474.0,6.14,87.3
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Elemental Shaman,70,0.76,9.0,16.0,50.6,14.2,-3.752,8.45,949.0,Den of Nalorakk,2,2026-08-20,1607.0,5.67,84.3
all,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Elemental Shaman,70,0.36,8.2,21.2,60.7,17.8,-3.752,8.45,707.0,The Blinding Vale,2,2026-08-20,1448.0,6.09,85.7
all,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Windwalker Monk | D:Arms Warrior,70,-2.5,8.3,17.2,52.7,17.5,-3.752,8.45,936.0,Kings' Rest,2,2026-08-20,1529.0,5.06,90.0
all,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Retribution Paladin,69,4.63,9.1,18.9,51.0,19.5,-3.752,8.45,942.0,Temple of Sethraliss,2,2026-08-20,1540.0,4.3,91.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Arcane Mage | D:Arms Warrior,69,2.67,8.8,19.6,61.3,20.3,-3.752,8.45,766.0,Kings' Rest,2,2026-08-19,1520.0,5.54,92.8
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,68,7.78,10.2,14.5,51.5,16.0,-3.752,8.45,961.0,Kings' Rest,2,2026-08-20,1633.0,6.57,89.7
all,T:Guardian Druid | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Arms Warrior,68,5.55,9.3,18.3,51.2,19.4,-3.752,8.45,878.0,Altar of Fangs,2,2026-08-19,1530.0,6.01,91.2
all,T:Blood DeathKnight | H:Restoration Shaman | D:Havoc DemonHunter | D:Arcane Mage | D:Arms Warrior,68,4.01,8.6,22.3,58.4,24.2,-3.752,8.45,749.0,The Blinding Vale,2,2026-08-18,1451.0,5.75,88.2
all,T:Vengeance DemonHunter | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,68,2.53,8.8,19.0,52.2,17.7,-3.752,8.45,860.0,The Blinding Vale,2,2026-08-18,1508.0,6.35,86.8
all,T:Blood DeathKnight | H:Holy Paladin | D:Devastation Evoker | D:Arcane Mage | D:Arms Warrior,68,1.39,9.0,16.6,52.0,19.3,-3.752,8.45,807.0,Ruby Life Pools,5,2026-08-19,1561.0,6.74,82.4
all,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Arcane Mage | D:Demonology Warlock,68,-0.37,8.6,17.3,50.8,18.5,-3.752,8.45,826.0,Ruby Life Pools,2,2026-08-19,1555.0,6.24,88.2
all,T:Protection Paladin | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Elemental Shaman,68,-1.19,8.6,16.3,55.2,15.8,-3.752,8.45,887.0,Kings' Rest,2,2026-08-20,1542.0,5.25,88.2
all,T:Guardian Druid | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,67,4.75,9.1,19.3,58.7,18.7,-3.752,8.45,843.0,Murder Row,5,2026-08-19,1508.0,5.93,91.0
all,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Windwalker Monk | D:Arms Warrior,67,3.84,8.5,22.9,53.0,22.2,-3.752,8.45,847.0,Voidscar Arena,4,2026-08-20,1413.0,5.69,97.0
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arms Warrior,67,3.53,9.0,18.8,49.5,20.8,-3.752,8.45,849.0,Ruby Life Pools,2,2026-08-19,1484.0,4.61,86.6
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Shadow Priest,67,2.77,9.3,15.4,56.1,15.4,-3.752,8.45,870.0,Kings' Rest,2,2026-08-18,1594.0,5.12,86.6
all,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Retribution Paladin,67,-0.87,7.9,22.0,56.5,24.5,-3.752,8.45,782.0,Voidscar Arena,2,2026-08-19,1438.0,3.73,89.6
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Arms Warrior | D:Arms Warrior,66,3.62,9.5,15.3,55.9,16.6,-3.752,8.45,794.0,The Blinding Vale,2,2026-08-18,1584.0,8.42,89.4
all,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Shadow Priest | D:Arms Warrior,66,3.06,8.6,21.1,55.4,21.2,-3.752,8.45,884.0,Kings' Rest,2,2026-08-19,1475.0,3.79,90.9
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Elemental Shaman,66,2.87,9.0,18.3,54.0,20.0,-3.752,8.45,828.0,Voidscar Arena,5,2026-08-19,1494.0,6.91,89.4
all,T:Blood DeathKnight | H:Restoration Shaman | D:Feral Druid | D:Retribution Paladin | D:Arms Warrior,65,9.69,9.8,19.4,52.5,19.1,-3.752,8.45,969.0,Murder Row,5,2026-08-20,1527.0,4.29,90.8
all,T:Blood DeathKnight | H:Holy Priest | D:Devourer DemonHunter | D:Balance Druid | D:Arcane Mage,64,15.07,10.1,23.0,53.9,25.0,-3.752,8.45,829.0,The Blinding Vale,5,2026-08-19,1450.0,4.58,95.3
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devastation Evoker | D:Arcane Mage | D:Arms Warrior,64,11.73,9.7,22.5,46.4,23.0,-3.752,8.45,964.0,Voidscar Arena,5,2026-08-18,1440.0,5.14,96.9
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Subtlety Rogue | D:Arms Warrior,64,10.27,9.9,19.0,54.0,22.0,-3.752,8.45,773.0,Ruby Life Pools,5,2026-08-19,1473.0,5.12,87.5
all,T:Guardian Druid | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Arms Warrior,64,4.48,8.9,20.3,55.1,17.3,-3.752,8.45,862.0,Temple of Sethraliss,4,2026-08-19,1495.0,4.84,93.8
all,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Arcane Mage | D:Elemental Shaman,64,2.08,9.1,16.6,52.6,18.6,-3.752,8.45,854.0,Voidscar Arena,5,2026-08-20,1512.0,7.84,87.5
all,T:Blood DeathKnight | H:Holy Paladin | D:Marksmanship Hunter | D:Arcane Mage | D:Elemental Shaman,64,1.66,9.2,15.0,57.3,18.2,-3.752,8.45,768.0,The Blinding Vale,2,2026-08-19,1564.0,6.77,84.4
all,T:Protection Paladin | H:Holy Paladin | D:BeastMastery Hunter | D:Arcane Mage | D:Elemental Shaman,64,-0.73,8.2,19.9,51.0,20.1,-3.752,8.45,824.0,Ruby Life Pools,5,2026-08-19,1486.0,5.86,90.6
all,T:Blood DeathKnight | H:Discipline Priest | D:Balance Druid | D:Arcane Mage | D:Retribution Paladin,64,-3.86,8.3,15.6,51.2,16.6,-3.752,8.45,996.0,Murder Row,2,2026-08-19,1584.0,6.22,78.1
all,T:Blood DeathKnight | H:Restoration Shaman | D:Retribution Paladin | D:Assassination Rogue | D:Arms Warrior,63,8.51,9.8,17.8,52.4,17.0,-3.752,8.45,800.0,Ruby Life Pools,2,2026-08-19,1555.0,4.92,95.2
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Destruction Warlock,63,4.46,9.4,16.6,49.9,19.5,-3.752,8.45,842.0,Ruby Life Pools,2,2026-08-19,1545.0,7.46,90.5
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Destruction Warlock,63,3.6,8.4,23.0,54.2,22.4,-3.752,8.45,935.0,Murder Row,2,2026-08-19,1411.0,4.35,96.8
all,T:Blood DeathKnight | H:Holy Paladin | D:Devastation Evoker | D:Arcane Mage | D:Elemental Shaman,63,0.89,9.3,13.8,43.5,14.0,-3.752,8.45,1086.0,Temple of Sethraliss,2,2026-08-19,1564.0,7.4,79.4
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arcane Mage,63,-6.79,7.7,17.1,51.6,19.5,-3.752,8.45,813.0,Ruby Life Pools,2,2026-08-18,1494.0,6.25,81.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Elemental Shaman | D:Arms Warrior,62,9.86,9.3,23.3,48.7,22.8,-3.752,8.45,923.0,Altar of Fangs,2,2026-08-19,1422.0,4.73,96.8
all,T:Blood DeathKnight | H:Preservation Evoker | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,62,1.55,8.9,17.5,57.8,18.9,-3.752,8.45,759.0,Altar of Fangs,2,2026-08-18,1523.0,7.71,91.9
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Assassination Rogue | D:Arms Warrior,61,8.86,9.8,18.2,46.8,20.5,-3.752,8.45,958.0,The Blinding Vale,6,2026-08-19,1500.0,4.03,85.2
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Demonology Warlock,61,4.78,10.0,12.8,37.5,15.6,-3.752,8.45,1274.0,Murder Row,10,2026-08-19,1617.0,7.48,86.9
all,T:Blood DeathKnight | H:Restoration Shaman | D:Marksmanship Hunter | D:Retribution Paladin | D:Arms Warrior,61,4.45,9.2,18.3,52.5,21.2,-3.752,8.45,855.0,Voidscar Arena,2,2026-08-19,1402.0,5.49,88.5
all,T:Blood DeathKnight | H:Holy Priest | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,61,3.35,8.9,19.2,58.7,19.4,-3.752,8.45,744.0,Voidscar Arena,2,2026-08-19,1548.0,7.25,86.9
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Elemental Shaman | D:Arms Warrior,61,1.98,8.6,19.9,50.9,19.0,-3.752,8.45,884.0,Voidscar Arena,2,2026-08-18,1539.0,5.75,91.8
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Retribution Paladin | D:Elemental Shaman,61,0.91,9.2,14.2,48.5,15.6,-3.752,8.45,927.0,Altar of Fangs,2,2026-08-19,1590.0,6.87,83.6
all,T:Blood DeathKnight | H:Restoration Druid | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,61,0.65,8.6,18.9,59.2,21.1,-3.752,8.45,734.0,Voidscar Arena,2,2026-08-18,1476.0,8.15,85.2
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Subtlety Rogue,61,0.08,8.4,19.1,45.9,19.1,-3.752,8.45,974.0,The Blinding Vale,6,2026-08-19,1552.0,4.41,93.4
all,T:Blood DeathKnight | H:Mistweaver Monk | D:Devourer DemonHunter | D:Balance Druid | D:Arcane Mage,60,17.08,10.2,24.1,57.6,23.9,-3.752,8.45,865.0,Murder Row,5,2026-08-19,1428.0,4.95,98.3
all,T:Protection Paladin | H:Discipline Priest | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,60,6.07,8.5,25.3,55.2,26.2,-3.752,8.45,914.0,Murder Row,2,2026-08-19,1369.0,4.15,95.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Subtlety Rogue,60,4.17,9.1,18.4,45.9,17.4,-3.752,8.45,1072.0,Kings' Rest,5,2026-08-19,1534.0,4.35,93.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Shadow Priest | D:Demonology Warlock,60,3.99,9.0,19.2,50.2,21.8,-3.752,8.45,1016.0,Murder Row,2,2026-08-19,1522.0,4.9,88.3
all,T:Blood DeathKnight | H:Mistweaver Monk | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,60,3.44,8.6,21.5,52.0,21.2,-3.752,8.45,922.0,Temple of Sethraliss,2,2026-08-19,1483.0,6.98,88.3
all,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Arcane Mage | D:Retribution Paladin,60,2.65,8.8,19.1,50.2,18.1,-3.752,8.45,836.0,Ruby Life Pools,4,2026-08-19,1566.0,5.73,88.3
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Windwalker Monk,60,0.12,8.1,21.7,57.6,19.5,-3.752,8.45,864.0,Murder Row,2,2026-08-19,1465.0,4.35,91.7
all,T:Blood DeathKnight | H:Mistweaver Monk | D:BeastMastery Hunter | D:Retribution Paladin | D:Arms Warrior,59,6.06,9.0,21.2,56.6,19.9,-3.752,8.45,729.0,Ruby Life Pools,5,2026-08-19,1458.0,6.15,91.5
all,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Demonology Warlock,59,4.14,9.7,13.9,43.2,16.4,-3.752,8.45,1090.0,Temple of Sethraliss,5,2026-08-18,1525.0,7.14,84.7
all,T:Blood DeathKnight | H:Restoration Shaman | D:Frost DeathKnight | D:Arcane Mage | D:Arms Warrior,59,3.73,9.8,12.7,52.7,12.7,-3.752,8.45,851.0,Voidscar Arena,5,2026-08-19,1602.0,6.46,86.4
all,T:Blood DeathKnight | H:Discipline Priest | D:BeastMastery Hunter | D:Arcane Mage | D:Elemental Shaman,59,-0.74,8.6,17.0,54.7,18.6,-3.752,8.45,898.0,Kings' Rest,2,2026-08-19,1540.0,7.03,84.7
all,T:Blood DeathKnight | H:Restoration Druid | D:Arcane Mage | D:Retribution Paladin | D:Elemental Shaman,59,-2.05,8.5,16.6,48.5,18.2,-3.752,8.45,989.0,Temple of Sethraliss,2,2026-08-20,1546.0,7.53,84.7
all,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Elemental Shaman,59,-3.01,8.1,18.3,53.3,17.6,-3.752,8.45,841.0,Voidscar Arena,2,2026-08-19,1532.0,6.15,84.7
all,T:Blood DeathKnight | H:Holy Paladin | D:Elemental Shaman | D:Destruction Warlock | D:Arms Warrior,59,-3.4,7.9,19.2,56.3,22.3,-3.752,8.45,786.0,Voidscar Arena,5,2026-08-19,1458.0,6.73,89.8
all,T:Blood DeathKnight | H:Holy Paladin | D:Frost DeathKnight | D:Arcane Mage | D:Arms Warrior,59,-5.47,7.8,18.0,56.8,19.7,-3.752,8.45,726.0,Ruby Life Pools,4,2026-08-19,1476.0,6.15,79.7
all,T:Blood DeathKnight | H:Discipline Priest | D:BeastMastery Hunter | D:Arcane Mage | D:Arms Warrior,59,-6.29,7.6,18.7,54.7,22.0,-3.752,8.45,816.0,Voidscar Arena,2,2026-08-19,1476.0,7.69,86.4
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Elemental Shaman,58,8.93,9.8,18.2,59.4,19.5,-3.752,8.45,732.0,The Blinding Vale,2,2026-08-19,1524.0,5.81,86.2
all,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Demonology Warlock | D:Arms Warrior,58,0.46,8.0,22.6,62.8,22.5,-3.752,8.45,669.0,Voidscar Arena,2,2026-08-19,1462.0,5.4,91.4
all,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Retribution Paladin | D:Elemental Shaman,58,-1.03,8.4,17.9,49.5,22.1,-3.752,8.45,969.0,Temple of Sethraliss,2,2026-08-20,1456.0,6.47,82.8
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Outlaw Rogue | D:Elemental Shaman,57,6.2,9.2,19.8,50.4,21.2,-3.752,8.45,833.0,Ruby Life Pools,2,2026-08-20,1455.0,4.51,93.0
all,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Retribution Paladin | D:Arms Warrior,57,5.6,9.1,20.0,51.9,20.4,-3.752,8.45,923.0,Den of Nalorakk,5,2026-08-19,1516.0,3.63,94.7
all,T:Blood DeathKnight | H:Restoration Shaman | D:Retribution Paladin | D:Destruction Warlock | D:Arms Warrior,57,1.38,8.1,23.1,54.8,22.3,-3.752,8.45,813.0,Altar of Fangs,2,2026-08-20,1457.0,4.0,91.2
all,T:Blood DeathKnight | H:Holy Paladin | D:Elemental Shaman | D:Arms Warrior | D:Arms Warrior,57,1.13,8.8,17.4,54.3,18.3,-3.752,8.45,823.0,Voidscar Arena,2,2026-08-19,1530.0,7.07,86.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Subtlety Rogue,56,7.49,9.9,16.6,49.9,17.6,-3.752,8.45,901.0,Voidscar Arena,6,2026-08-19,1498.0,5.71,87.5
all,T:Blood DeathKnight | H:Mistweaver Monk | D:Arcane Mage | D:Demonology Warlock | D:Arms Warrior,56,4.63,9.3,17.9,40.6,20.0,-3.752,8.45,1070.0,The Blinding Vale,5,2026-08-19,1474.0,8.5,89.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Havoc DemonHunter | D:Elemental Shaman | D:Arms Warrior,56,4.17,9.3,17.3,47.0,15.4,-3.752,8.45,890.0,Ruby Life Pools,2,2026-08-20,1570.0,5.64,92.9
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arms Warrior,56,3.73,9.0,19.1,61.5,18.5,-3.752,8.45,647.0,Ruby Life Pools,2,2026-08-19,1569.0,6.39,89.3
all,T:Protection Paladin | H:Restoration Shaman | D:BeastMastery Hunter | D:Windwalker Monk | D:Arms Warrior,56,3.59,8.9,19.4,61.6,17.4,-3.752,8.45,691.0,Voidscar Arena,2,2026-08-19,1536.0,5.16,85.7
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Assassination Rogue,56,-1.1,8.6,16.9,56.6,17.0,-3.752,8.45,728.0,Ruby Life Pools,2,2026-08-20,1590.0,6.25,82.1
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Retribution Paladin | D:Elemental Shaman,55,4.42,8.8,21.3,46.9,19.2,-3.752,8.45,1084.0,Murder Row,2,2026-08-19,1469.0,4.67,96.4
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Elemental Shaman | D:Arms Warrior,55,3.91,9.3,16.7,50.7,17.8,-3.752,8.45,829.0,Ruby Life Pools,5,2026-08-18,1520.0,5.65,94.5
all,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Retribution Paladin | D:Arms Warrior,55,3.71,8.5,22.3,56.5,18.3,-3.752,8.45,784.0,Voidscar Arena,2,2026-08-20,1490.0,4.49,94.5
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arms Warrior,55,3.45,8.9,19.3,55.6,21.3,-3.752,8.45,745.0,Ruby Life Pools,2,2026-08-19,1492.0,5.73,89.1
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Balance Druid | D:Arcane Mage,55,1.22,9.2,14.6,47.4,14.4,-3.752,8.45,947.0,The Blinding Vale,5,2026-08-19,1581.0,7.16,80.0
all,T:Blood DeathKnight | H:Mistweaver Monk | D:BeastMastery Hunter | D:Arcane Mage | D:Retribution Paladin,55,1.2,9.0,16.0,58.7,18.5,-3.752,8.45,694.0,Ruby Life Pools,5,2026-08-19,1545.0,7.02,89.1
all,T:Guardian Druid | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Arms Warrior,55,0.55,8.9,15.9,46.5,17.5,-3.752,8.45,1027.0,Den of Nalorakk,2,2026-08-19,1543.0,8.09,87.3
all,T:Blood DeathKnight | H:Restoration Shaman | D:Havoc DemonHunter | D:Arcane Mage | D:Retribution Paladin,55,0.34,8.9,16.0,56.2,15.8,-3.752,8.45,735.0,Ruby Life Pools,2,2026-08-19,1568.0,6.42,85.5
all,T:Blood DeathKnight | H:Restoration Druid | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,55,-0.42,8.0,21.8,56.2,19.8,-3.752,8.45,788.0,The Blinding Vale,2,2026-08-20,1412.0,7.2,90.9
all,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Subtlety Rogue | D:Arms Warrior,54,6.77,8.5,26.3,65.2,28.2,-3.752,8.45,585.0,Ruby Life Pools,2,2026-08-19,1368.0,5.28,90.7
all,T:Protection Paladin | H:Holy Paladin | D:Balance Druid | D:Elemental Shaman | D:Arms Warrior,54,6.34,9.1,21.1,58.7,20.2,-3.752,8.45,743.0,Voidscar Arena,2,2026-08-19,1474.0,3.89,92.6
