subset,composition,runs,strength,avg_key,avg_pct_under,best_pct_under,median_pct_under,key_slope,ref_key,best_time_s,best_dungeon,best_key,best_date,median_time_s,avg_deaths_per_run,timed_pct
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,162,2.46,9.2,21.4,55.1,23.0,-3.82,8.8,808.0,Voidscar Arena,2,2026-08-20,1380.0,5.24,88.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Demonology Warlock,21,-1.46,9.0,18.5,53.8,22.0,-3.82,8.8,831.0,Voidscar Arena,2,2026-08-19,1498.0,5.62,90.5
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Demonology Warlock,21,-3.01,9.0,16.5,43.1,10.8,-3.82,8.8,1092.0,Den of Nalorakk,5,2026-08-18,1611.0,5.62,95.2
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Enhancement Shaman | D:Arms Warrior,20,12.59,10.4,24.9,50.9,25.6,-3.82,8.8,884.0,Altar of Fangs,6,2026-08-18,1369.0,4.2,95.0
all,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,20,10.18,10.2,24.2,47.3,25.3,-3.82,8.8,948.0,Voidscar Arena,8,2026-08-19,1460.0,4.45,90.0
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,20,6.74,10.2,19.9,53.5,14.9,-3.82,8.8,837.0,Voidscar Arena,5,2026-08-19,1579.0,3.25,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Elemental Shaman | D:Arms Warrior,20,5.31,10.4,16.6,47.3,15.6,-3.82,8.8,885.0,Ruby Life Pools,6,2026-08-19,1566.0,4.7,90.0
all,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Arcane Mage | D:Elemental Shaman,20,4.59,9.8,20.3,48.7,22.2,-3.82,8.8,924.0,The Blinding Vale,5,2026-08-19,1558.0,5.55,95.0
all,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Retribution Paladin,20,3.39,9.4,21.4,49.2,19.2,-3.82,8.8,854.0,Ruby Life Pools,5,2026-08-20,1571.0,3.65,100.0
all,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Balance Druid | D:Arcane Mage,20,3.24,9.9,17.4,43.7,22.9,-3.82,8.8,1148.0,Murder Row,6,2026-08-19,1505.0,5.3,85.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Elemental Shaman | D:Arms Warrior,20,1.29,9.8,16.2,40.6,15.5,-3.82,8.8,998.0,Ruby Life Pools,3,2026-08-19,1548.0,5.85,95.0
all,T:Vengeance DemonHunter | H:Restoration Shaman | D:Unholy DeathKnight | D:Balance Druid | D:Arcane Mage,19,12.15,10.2,26.8,61.8,25.2,-3.82,8.8,642.0,Ruby Life Pools,5,2026-08-19,1347.0,3.32,94.7
all,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Assassination Rogue | D:Arms Warrior,19,9.98,9.1,32.5,66.2,31.9,-3.82,8.8,609.0,The Blinding Vale,2,2026-08-19,1259.0,2.21,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Elemental Shaman | D:Arms Warrior,19,8.64,9.9,24.3,47.0,23.1,-3.82,8.8,954.0,Voidscar Arena,6,2026-08-18,1384.0,4.42,94.7
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arms Warrior,19,6.42,9.6,23.9,52.3,22.8,-3.82,8.8,858.0,The Blinding Vale,6,2026-08-19,1389.0,5.11,89.5
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,19,5.54,11.2,10.8,29.5,13.3,-3.82,8.8,1184.0,Ruby Life Pools,11,2026-08-19,1664.0,7.26,78.9
all,T:Guardian Druid | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Arms Warrior,19,5.08,10.2,17.4,41.5,18.8,-3.82,8.8,1053.0,The Blinding Vale,8,2026-08-19,1511.0,5.63,89.5
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Shadow Priest | D:Arms Warrior,19,4.07,9.4,22.6,41.7,24.8,-3.82,8.8,1190.0,Murder Row,2,2026-08-19,1404.0,5.11,89.5
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Retribution Paladin | D:Elemental Shaman,19,3.79,9.6,20.6,43.0,29.9,-3.82,8.8,1163.0,Murder Row,5,2026-08-18,1394.0,4.21,84.2
all,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Arcane Mage | D:Demonology Warlock,19,3.63,9.5,21.2,51.2,24.2,-3.82,8.8,937.0,Temple of Sethraliss,2,2026-08-19,1497.0,5.68,84.2
all,T:Vengeance DemonHunter | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,19,2.84,9.5,19.8,47.3,27.4,-3.82,8.8,885.0,Ruby Life Pools,5,2026-08-19,1393.0,5.11,78.9
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Shadow Priest,19,2.37,10.1,14.8,41.2,18.3,-3.82,8.8,1129.0,Temple of Sethraliss,4,2026-08-19,1528.0,6.16,89.5
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Assassination Rogue | D:Elemental Shaman,19,0.87,9.5,17.3,43.0,19.0,-3.82,8.8,957.0,Ruby Life Pools,6,2026-08-19,1484.0,5.79,94.7
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arms Warrior,19,0.44,8.7,23.2,49.3,26.1,-3.82,8.8,1004.0,Kings' Rest,5,2026-08-19,1388.0,5.21,89.5
all,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,19,-0.06,9.3,18.2,48.6,15.2,-3.82,8.8,863.0,Ruby Life Pools,2,2026-08-19,1557.0,6.68,100.0
all,T:Blood DeathKnight | H:Discipline Priest | D:BeastMastery Hunter | D:Arcane Mage | D:Elemental Shaman,19,-1.6,9.6,13.4,54.7,17.4,-3.82,8.8,898.0,Kings' Rest,2,2026-08-19,1585.0,7.47,78.9
all,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Retribution Paladin | D:Arms Warrior,19,-2.01,8.8,18.9,48.4,25.2,-3.82,8.8,929.0,Voidscar Arena,6,2026-08-20,1364.0,6.47,84.2
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Shadow Priest,19,-2.63,8.4,21.8,47.4,17.3,-3.82,8.8,884.0,Ruby Life Pools,6,2026-08-19,1518.0,4.21,89.5
all,T:Blood DeathKnight | H:Holy Paladin | D:Frost DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,18,14.81,10.3,29.0,42.0,31.8,-3.82,8.8,1183.0,Murder Row,11,2026-08-19,1280.0,3.56,100.0
all,T:Blood DeathKnight | H:Mistweaver Monk | D:Devastation Evoker | D:Windwalker Monk | D:Enhancement Shaman,18,12.3,9.3,33.4,57.8,32.0,-3.82,8.8,760.0,The Blinding Vale,5,2026-08-19,1274.0,2.17,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Marksmanship Hunter | D:Elemental Shaman,18,10.22,10.7,20.6,44.3,22.6,-3.82,8.8,1069.0,Temple of Sethraliss,5,2026-08-19,1487.0,2.67,94.4
all,T:Blood DeathKnight | H:Holy Paladin | D:Devastation Evoker | D:Elemental Shaman | D:Arms Warrior,18,8.91,9.8,25.3,53.7,26.8,-3.82,8.8,834.0,Voidscar Arena,5,2026-08-18,1344.0,3.67,94.4
all,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Elemental Shaman | D:Arms Warrior,18,8.62,10.4,20.2,38.5,21.1,-3.82,8.8,1181.0,Den of Nalorakk,8,2026-08-19,1534.0,5.0,88.9
all,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Subtlety Rogue | D:Arms Warrior,18,7.58,8.8,31.6,58.0,35.0,-3.82,8.8,756.0,Voidscar Arena,5,2026-08-19,1224.0,2.78,94.4
all,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Elemental Shaman | D:Arms Warrior,18,7.38,9.6,25.0,62.3,24.4,-3.82,8.8,679.0,Voidscar Arena,5,2026-08-18,1360.0,3.89,83.3
all,T:Protection Paladin | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Demonology Warlock,18,6.45,10.4,17.5,36.9,20.3,-3.82,8.8,1286.0,Murder Row,10,2026-08-19,1478.0,5.94,83.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Outlaw Rogue | D:Arms Warrior,18,6.07,10.2,18.7,40.1,20.5,-3.82,8.8,1150.0,Temple of Sethraliss,7,2026-08-19,1516.0,3.22,88.9
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Demonology Warlock | D:Arms Warrior,18,4.26,9.9,18.5,40.3,19.8,-3.82,8.8,1147.0,Temple of Sethraliss,5,2026-08-19,1540.0,5.33,94.4
all,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Elemental Shaman | D:Demonology Warlock,18,2.32,10.2,13.9,42.7,19.4,-3.82,8.8,1100.0,Temple of Sethraliss,8,2026-08-19,1456.0,9.67,83.3
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Outlaw Rogue | D:Arms Warrior,18,1.69,8.6,25.4,58.1,26.1,-3.82,8.8,704.0,Ruby Life Pools,2,2026-08-18,1269.0,3.67,83.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Retribution Paladin,18,1.57,8.5,26.1,54.0,23.4,-3.82,8.8,829.0,The Blinding Vale,2,2026-08-18,1380.0,3.17,94.4
all,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Retribution Paladin | D:Arms Warrior,18,1.46,10.3,12.4,45.5,17.4,-3.82,8.8,1078.0,Kings' Rest,6,2026-08-19,1522.0,8.78,72.2
all,T:Guardian Druid | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,18,0.86,9.1,20.5,47.7,18.0,-3.82,8.8,1035.0,Kings' Rest,5,2026-08-18,1511.0,5.06,94.4
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Demonology Warlock,18,-1.36,9.9,11.3,35.1,13.8,-3.82,8.8,1246.0,Temple of Sethraliss,3,2026-08-19,1596.0,8.67,83.3
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Elemental Shaman,18,-1.7,9.4,15.1,44.3,15.4,-3.82,8.8,935.0,Ruby Life Pools,3,2026-08-19,1512.0,4.5,83.3
all,T:Protection Paladin | H:Restoration Shaman | D:BeastMastery Hunter | D:Arcane Mage | D:Retribution Paladin,18,-2.95,7.2,30.5,47.2,30.4,-3.82,8.8,886.0,Ruby Life Pools,5,2026-08-19,1292.0,2.06,100.0
all,T:Vengeance DemonHunter | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,18,-3.22,9.5,12.3,59.4,11.8,-3.82,8.8,779.0,Den of Nalorakk,2,2026-08-18,1576.0,8.33,83.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Windwalker Monk,18,-3.42,9.9,9.1,47.7,11.8,-3.82,8.8,1066.0,Murder Row,5,2026-08-19,1636.0,9.22,66.7
all,T:Protection Paladin | H:Holy Paladin | D:BeastMastery Hunter | D:Arcane Mage | D:Arms Warrior,18,-3.72,8.0,23.2,48.0,25.6,-3.82,8.8,873.0,Ruby Life Pools,2,2026-08-18,1402.0,5.22,88.9
all,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Arcane Mage | D:Elemental Shaman,18,-9.49,7.8,17.1,43.3,23.2,-3.82,8.8,1157.0,Murder Row,5,2026-08-20,1428.0,6.11,88.9
all,T:Blood DeathKnight | H:Mistweaver Monk | D:Unholy DeathKnight | D:Arcane Mage | D:Demonology Warlock,17,11.99,10.1,27.2,45.3,28.8,-3.82,8.8,984.0,The Blinding Vale,10,2026-08-19,1345.0,4.41,94.1
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Devastation Evoker | D:Arcane Mage,17,11.94,10.3,25.8,50.6,26.4,-3.82,8.8,978.0,Kings' Rest,5,2026-08-19,1392.0,2.59,94.1
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Assassination Rogue | D:Arms Warrior,17,10.43,10.4,23.0,39.1,21.5,-3.82,8.8,1206.0,Kings' Rest,7,2026-08-19,1490.0,2.06,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Windwalker Monk | D:Retribution Paladin,17,9.79,11.0,17.7,36.1,17.1,-3.82,8.8,1151.0,The Blinding Vale,10,2026-08-19,1492.0,5.82,94.1
all,T:Blood DeathKnight | H:Restoration Shaman | D:Retribution Paladin | D:Shadow Priest | D:Arms Warrior,17,8.87,9.9,25.0,40.8,27.7,-3.82,8.8,1066.0,The Blinding Vale,7,2026-08-19,1350.0,2.82,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Subtlety Rogue,17,7.85,10.7,17.4,42.5,18.5,-3.82,8.8,1174.0,Murder Row,3,2026-08-19,1589.0,5.94,88.2
all,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Windwalker Monk,17,6.65,10.3,19.0,50.6,17.4,-3.82,8.8,890.0,The Blinding Vale,5,2026-08-19,1517.0,4.41,88.2
all,T:Blood DeathKnight | H:Mistweaver Monk | D:BeastMastery Hunter | D:Retribution Paladin | D:Arms Warrior,17,6.12,8.8,29.5,47.9,30.1,-3.82,8.8,876.0,Ruby Life Pools,4,2026-08-19,1343.0,3.29,100.0
all,T:Protection Paladin | H:Restoration Shaman | D:Frost DeathKnight | D:Arcane Mage | D:Arms Warrior,17,5.57,10.3,17.6,53.9,16.3,-3.82,8.8,913.0,Kings' Rest,2,2026-08-18,1548.0,4.29,94.1
all,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Retribution Paladin | D:Arms Warrior,17,5.49,9.4,24.2,50.1,22.9,-3.82,8.8,839.0,Ruby Life Pools,5,2026-08-19,1379.0,3.47,88.2
all,T:Guardian Druid | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Retribution Paladin,17,5.33,10.8,13.2,38.1,9.3,-3.82,8.8,1188.0,Den of Nalorakk,6,2026-08-19,1692.0,5.06,88.2
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arms Warrior,17,3.66,9.4,22.3,44.7,24.0,-3.82,8.8,996.0,Voidscar Arena,8,2026-08-19,1496.0,2.65,94.1
all,T:Blood DeathKnight | H:Restoration Shaman | D:Havoc DemonHunter | D:Arcane Mage | D:Arms Warrior,17,3.11,9.5,20.7,48.7,23.9,-3.82,8.8,923.0,Voidscar Arena,2,2026-08-19,1541.0,5.12,82.4
all,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Retribution Paladin | D:Arms Warrior,17,2.15,9.5,19.0,51.8,20.5,-3.82,8.8,867.0,The Blinding Vale,2,2026-08-19,1516.0,3.24,94.1
all,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Demonology Warlock | D:Arms Warrior,17,1.74,9.8,16.7,47.8,17.9,-3.82,8.8,1064.0,Murder Row,3,2026-08-20,1564.0,5.76,88.2
all,T:Protection Paladin | H:Restoration Shaman | D:Havoc DemonHunter | D:BeastMastery Hunter | D:Arms Warrior,17,-5.1,6.4,33.4,50.0,41.7,-3.82,8.8,960.0,Den of Nalorakk,2,2026-08-19,1163.0,2.06,100.0
all,T:Protection Paladin | H:Restoration Shaman | D:Feral Druid | D:Outlaw Rogue | D:Arms Warrior,16,16.14,12.1,17.6,46.2,16.6,-3.82,8.8,968.0,Altar of Fangs,4,2026-08-19,1548.0,4.25,87.5
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Subtlety Rogue | D:Arms Warrior,16,9.63,10.6,20.5,37.5,28.7,-3.82,8.8,1200.0,Temple of Sethraliss,11,2026-08-20,1284.0,6.19,87.5
all,T:Blood DeathKnight | H:Restoration Shaman | D:Windwalker Monk | D:Assassination Rogue | D:Arms Warrior,16,6.24,9.9,21.8,38.6,21.5,-3.82,8.8,1106.0,Voidscar Arena,10,2026-08-19,1511.0,4.69,93.8
all,T:Vengeance DemonHunter | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Shadow Priest,16,6.13,10.1,20.2,48.1,23.9,-3.82,8.8,872.0,Ruby Life Pools,7,2026-08-19,1374.0,3.81,93.8
all,T:Blood DeathKnight | H:Discipline Priest | D:Subtlety Rogue | D:Elemental Shaman | D:Arms Warrior,16,4.84,10.2,17.1,36.5,12.8,-3.82,8.8,1067.0,Ruby Life Pools,10,2026-08-19,1488.0,4.44,93.8
all,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Arcane Mage | D:Elemental Shaman,16,4.63,9.1,25.4,42.8,26.4,-3.82,8.8,1168.0,Murder Row,10,2026-08-19,1436.0,4.56,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Windwalker Monk | D:Elemental Shaman,16,3.67,9.7,19.8,49.1,23.0,-3.82,8.8,1008.0,Kings' Rest,2,2026-08-19,1512.0,3.25,93.8
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Outlaw Rogue | D:Elemental Shaman,16,2.22,8.4,28.0,50.4,28.6,-3.82,8.8,833.0,Ruby Life Pools,2,2026-08-20,1383.0,2.31,100.0
all,T:Guardian Druid | H:Holy Paladin | D:BeastMastery Hunter | D:Arcane Mage | D:Elemental Shaman,16,1.82,8.5,26.5,41.2,27.0,-3.82,8.8,1129.0,Temple of Sethraliss,5,2026-08-19,1339.0,2.19,100.0
all,T:Blood DeathKnight | H:Restoration Druid | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,16,1.16,9.1,20.8,52.0,24.6,-3.82,8.8,922.0,Den of Nalorakk,2,2026-08-18,1422.0,7.44,87.5
all,T:Protection Paladin | H:Restoration Shaman | D:BeastMastery Hunter | D:Arcane Mage | D:Shadow Priest,16,0.86,7.9,29.5,45.9,29.5,-3.82,8.8,1070.0,Kings' Rest,6,2026-08-19,1306.0,2.25,93.8
all,T:Protection Paladin | H:Holy Paladin | D:Devourer DemonHunter | D:Balance Druid | D:Arcane Mage,16,-1.06,8.4,23.2,55.3,16.8,-3.82,8.8,751.0,Ruby Life Pools,2,2026-08-18,1447.0,3.69,93.8
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Demonology Warlock,16,-1.4,9.9,11.3,37.5,15.2,-3.82,8.8,1274.0,Murder Row,10,2026-08-19,1635.0,8.0,81.2
all,T:Blood DeathKnight | H:Discipline Priest | D:Balance Druid | D:Arcane Mage | D:Elemental Shaman,16,-1.6,9.2,16.3,52.8,17.6,-3.82,8.8,850.0,The Blinding Vale,2,2026-08-19,1482.0,7.5,75.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Balance Druid | D:Arcane Mage,16,-3.14,9.4,13.3,45.3,15.9,-3.82,8.8,985.0,Altar of Fangs,2,2026-08-20,1610.0,4.62,81.2
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arcane Mage,16,-3.41,7.9,24.4,49.7,20.1,-3.82,8.8,1026.0,Murder Row,5,2026-08-20,1401.0,2.88,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Windwalker Monk | D:Retribution Paladin,16,-4.75,7.1,28.4,51.3,34.0,-3.82,8.8,877.0,Voidscar Arena,2,2026-08-20,1229.0,3.06,93.8
all,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Arms Warrior,16,-8.13,6.4,29.2,50.9,28.6,-3.82,8.8,883.0,Voidscar Arena,5,2026-08-18,1364.0,2.81,93.8
all,T:Protection Paladin | H:Restoration Druid | D:Feral Druid | D:Marksmanship Hunter | D:Arms Warrior,15,17.1,10.2,33.9,44.1,37.7,-3.82,8.8,1073.0,Temple of Sethraliss,10,2026-08-19,1196.0,2.87,100.0
all,T:Blood DeathKnight | H:Restoration Druid | D:Frost DeathKnight | D:Arcane Mage | D:Arms Warrior,15,13.72,10.7,25.8,37.9,30.8,-3.82,8.8,1043.0,Ruby Life Pools,10,2026-08-18,1344.0,4.07,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Assassination Rogue | D:Elemental Shaman | D:Arms Warrior,15,12.25,11.0,21.3,38.7,19.4,-3.82,8.8,1103.0,Altar of Fangs,10,2026-08-19,1471.0,3.6,93.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Marksmanship Hunter | D:Arms Warrior,15,9.17,10.5,21.3,37.8,20.9,-3.82,8.8,1232.0,Kings' Rest,10,2026-08-19,1424.0,3.87,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Balance Druid | D:Arms Warrior,15,8.26,9.9,24.7,39.8,28.5,-3.82,8.8,1084.0,Altar of Fangs,5,2026-08-19,1378.0,2.8,93.3
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Elemental Shaman | D:Arms Warrior,15,7.39,10.3,20.4,37.1,23.2,-3.82,8.8,1244.0,Kings' Rest,7,2026-08-19,1406.0,4.0,93.3
all,T:Blood DeathKnight | H:Discipline Priest | D:Unholy DeathKnight | D:Elemental Shaman | D:Arms Warrior,15,7.03,9.1,29.1,54.2,28.9,-3.82,8.8,825.0,Voidscar Arena,5,2026-08-19,1281.0,2.0,100.0
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Devastation Evoker | D:Arms Warrior,15,6.98,9.9,22.4,43.7,24.8,-3.82,8.8,946.0,Ruby Life Pools,8,2026-08-19,1399.0,3.27,93.3
all,T:Blood DeathKnight | H:Restoration Shaman | D:Marksmanship Hunter | D:Retribution Paladin | D:Arms Warrior,15,6.95,9.8,23.4,47.2,21.2,-3.82,8.8,951.0,Altar of Fangs,3,2026-08-18,1389.0,3.07,93.3
all,T:Protection Paladin | H:Discipline Priest | D:Devourer DemonHunter | D:Arcane Mage | D:Elemental Shaman,15,4.99,10.4,16.2,36.0,13.5,-3.82,8.8,1228.0,Temple of Sethraliss,5,2026-08-19,1635.0,3.2,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Shadow Priest,15,4.4,10.2,17.0,37.9,16.8,-3.82,8.8,1192.0,Temple of Sethraliss,8,2026-08-18,1539.0,3.2,93.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Windwalker Monk | D:Shadow Priest,15,3.95,8.9,26.0,52.9,24.6,-3.82,8.8,848.0,Voidscar Arena,5,2026-08-19,1303.0,3.2,93.3
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Demonology Warlock | D:Arms Warrior,15,3.84,9.3,23.3,43.0,22.4,-3.82,8.8,1129.0,Kings' Rest,6,2026-08-19,1461.0,4.47,93.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Shadow Priest | D:Elemental Shaman,15,3.36,9.7,19.6,50.2,19.0,-3.82,8.8,837.0,Ruby Life Pools,5,2026-08-20,1483.0,4.87,100.0
all,T:Protection Paladin | H:Mistweaver Monk | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,15,1.93,9.9,16.2,41.0,21.7,-3.82,8.8,1061.0,Altar of Fangs,6,2026-08-19,1433.0,5.87,80.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Demonology Warlock,15,1.85,9.4,19.7,43.8,18.1,-3.82,8.8,944.0,Ruby Life Pools,6,2026-08-19,1566.0,4.53,86.7
all,T:Protection Paladin | H:Holy Paladin | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arms Warrior,15,1.77,8.0,30.3,55.0,29.2,-3.82,8.8,891.0,Kings' Rest,4,2026-08-19,1311.0,2.33,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Arcane Mage | D:Demonology Warlock,15,0.12,9.1,19.4,41.5,20.7,-3.82,8.8,1123.0,Temple of Sethraliss,8,2026-08-19,1494.0,5.2,86.7
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Enhancement Shaman,15,0.05,8.9,20.8,47.2,16.8,-3.82,8.8,950.0,The Blinding Vale,3,2026-08-18,1598.0,6.07,86.7
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Arcane Mage | D:Arms Warrior,15,-0.1,8.8,21.7,50.4,24.7,-3.82,8.8,834.0,Ruby Life Pools,2,2026-08-19,1410.0,6.6,93.3
all,T:Protection Paladin | H:Holy Paladin | D:Devourer DemonHunter | D:Elemental Shaman | D:Arms Warrior,15,-1.59,9.4,15.1,54.4,17.4,-3.82,8.8,876.0,Temple of Sethraliss,2,2026-08-20,1557.0,6.33,86.7
all,T:Blood DeathKnight | H:Discipline Priest | D:BeastMastery Hunter | D:Arcane Mage | D:Arms Warrior,15,-1.86,9.0,17.8,34.8,22.0,-3.82,8.8,1173.0,The Blinding Vale,5,2026-08-19,1498.0,6.53,93.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Shadow Priest | D:Elemental Shaman | D:Arms Warrior,15,-3.72,8.1,21.9,51.7,26.8,-3.82,8.8,870.0,The Blinding Vale,3,2026-08-19,1346.0,6.47,80.0
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Balance Druid | D:Arcane Mage,15,-3.92,8.6,18.1,48.4,8.2,-3.82,8.8,929.0,The Blinding Vale,2,2026-08-19,1706.0,4.73,73.3
all,T:Blood DeathKnight | H:Restoration Shaman | D:Havoc DemonHunter | D:Arcane Mage | D:Retribution Paladin,15,-4.17,8.9,15.2,56.2,11.1,-3.82,8.8,735.0,Ruby Life Pools,2,2026-08-19,1601.0,5.67,80.0
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,15,-5.41,7.5,24.8,58.4,24.7,-3.82,8.8,699.0,Ruby Life Pools,2,2026-08-19,1356.0,4.0,86.7
all,T:Vengeance DemonHunter | H:Restoration Shaman | D:BeastMastery Hunter | D:Arcane Mage | D:Arms Warrior,15,-5.96,8.3,17.9,45.7,14.3,-3.82,8.8,1043.0,Den of Nalorakk,2,2026-08-19,1513.0,6.47,86.7
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:BeastMastery Hunter | D:Arcane Mage,15,-7.14,7.0,26.0,51.1,27.7,-3.82,8.8,997.0,Murder Row,5,2026-08-18,1409.0,3.93,93.3
